,Store_Name,Store_ID
3556,CHC Maur Mandi Eye OT,99904050
3557,CHC Maur Mandi Female Ward,99908487
3558,CHC Maur Mandi General OT,99907251
3559,CHC Maur Mandi ICTC,99903523
3560,CHC Maur Mandi Lab Department,99906187
3561,CHC Maur Mandi Labor Room,99904891
3562,CHC Maur Mandi Male Ward,99903188
3563,CHC Maur Mandi OOAT Center,99913663
3564,CHC Maur Mandi OPD,99902101
3565,CHC Maur Mandi PP Unit,99908169
3566,CHC Maur Mandi Ultrasound,99906547
3567,CHC Maur Mandi Ward,99901817
3568,CHC Maur Mandi x-ray Department,99904974
3569,CHC Mehal Kalan OOAT Center,99913639
3570,CHC Mehraj,99901179
3571,CHC Mehraj de-addiction,99903649
3572,CHC Mehraj Dental Department,99905786
3573,CHC Mehraj Emergency,99901960
3574,CHC Mehraj EPI Wing,99907624
3575,CHC Mehraj Eye Department,99907075
3576,CHC Mehraj Eye OT,99904044
3577,CHC Mehraj Female Ward,99908481
3578,CHC Mehraj General OT,99907245
3579,CHC Mehraj ICTC,99903517
3580,CHC Mehraj Lab Department,99906181
3581,CHC Mehraj Labor Room,99904885
3582,CHC Mehraj Male Ward,99903182
3583,CHC Mehraj OOAT Center,99913660
3584,CHC Mehraj OPD,99902102
3585,CHC Mehraj PP Unit,99908163
3586,CHC Mehraj Ultrasound,99906541
3587,CHC Mehraj Ward,99901818
3588,CHC Mehraj x-ray Department,99904968
3589,CHC Mehta,99909672
3590,CHC Mehta CHO,99913507
3591,CHC Mehta Dispensary,99913502
3592,CHC Mehta Emergency,99913504
3593,CHC Mehta LAB Department,99913508
3594,CHC Mehta Labour Room,99913505
3595,CHC Mehta OOAT Center,99913535
3596,CHC Mehta OOAT Centre,99913503
3597,CHC Mehta OPD,99913501
3598,CHC Mehta OT,99913506
3599,CHC Mianwind OOAT Center,99913576
3600,CHC Miawind,99901259
3601,CHC Miawind SHC,99912938
3602,CHC Mirpur HWC,99909954
3603,CHC Model Town,99901290
3604,CHC Model Town de-addiction,99904795
3605,CHC Model Town Dental Department,99905540
3606,CHC Model Town Emergency,99901890
3607,CHC Model Town EPI Wing,99907919
3608,CHC Model Town Eye Department,99907966
3609,CHC Model Town Eye OT,99903619
3610,CHC Model Town Female Ward,99908776
3611,CHC Model Town General OT,99907537
3612,CHC Model Town ICTC,99904622
3613,CHC Model Town Lab Department,99906786
3614,CHC Model Town Labor Room,99905510
3615,CHC Model Town Male Ward,99903476
3616,CHC Model Town OOAT Center,99913692
3617,CHC Model Town OPD,99902032
3618,CHC Model Town PP Unit,99903020
3619,CHC Model Town Ultrasound,99906840
3620,CHC Model Town Ward,99901748
3621,CHC Model Town x-ray Department,99905251
3622,CHC Morinda,99901301
3623,CHC Morinda de-addiction,99903763
3624,CHC Morinda Dental Department,99905834
3625,CHC Morinda Emergency,99901961
3626,CHC Morinda EPI Wing,99907716
3627,CHC Morinda Eye Department,99906884
3628,CHC Morinda Eye OT,99904135
3629,CHC Morinda Female Ward,99908573
3630,CHC Morinda General OT,99907337
3631,CHC Morinda ICTC,99904453
3632,CHC Morinda Lab Department,99906271
3633,CHC Morinda Labor Room,99905330
3634,CHC Morinda Male Ward,99903274
3635,CHC Morinda OOAT Center,99913626
3636,CHC Morinda OPD,99902103
3637,CHC Morinda PP Unit,99908255
3638,CHC Morinda Ultrasound,99906618
3639,CHC Morinda Ward,99901819
3640,CHC Morinda x-ray Department,99905061
3641,CHC Mukandpur,99901289
3642,CHC Mukandpur de-addiction,99904364
3643,CHC Mukandpur Dental Department,99905716
3644,CHC Mukandpur Emergency,99901962
3645,CHC Mukandpur EPI Wing,99907579
3646,CHC Mukandpur Eye Department,99907030
3647,CHC Mukandpur Eye OT,99903973
3648,CHC Mukandpur Female Ward,99908436
3649,CHC Mukandpur General OT,99907205
3650,CHC Mukandpur ICTC,99904845
3651,CHC Mukandpur Lab Department,99906139
3652,CHC Mukandpur Labor Room,99905083
3653,CHC Mukandpur Male Ward,99903120
3654,CHC Mukandpur OOAT Center,99913712
3655,CHC Mukandpur OPD,99902104
3656,CHC Mukandpur PP Unit,99908118
3657,CHC Mukandpur RBSK,99909113
3658,CHC Mukandpur RH,99909112
3659,CHC Mukandpur Ultrasound,99906495
3660,CHC Mukandpur Ward,99901820
3661,CHC Mukandpur x-ray Department,99903937
3662,CHC Mukerian,99901227
3663,CHC Mukerian de-addiction,99903691
3664,CHC Mukerian Dental Department,99905656
3665,CHC Mukerian Emergency,99901963
3666,CHC Mukerian EPI Wing,99907665
3667,CHC Mukerian Eye Department,99904436
3668,CHC Mukerian Eye OT,99904085
3669,CHC Mukerian Female Ward,99908522
3670,CHC Mukerian General OT,99907286
3671,CHC Mukerian ICTC,99903558
3672,CHC Mukerian Lab Department,99906222
3673,CHC Mukerian Labor Room,99906098
3674,CHC Mukerian Male Ward,99903223
3675,CHC Mukerian OPD,99902105
3676,CHC Mukerian PP Unit,99908204
3677,CHC Mukerian Ultrasound,99906585
3678,CHC Mukerian Ward,99901821
3679,CHC Mukerian x-ray Department,99905009
3680,CHC Nangal Bihala HWC,99909953
3681,CHC Nangal Bihala SHC,99909931
3682,CHC Narot Jaimal Singh,99909030
3683,CHC Narot Jaimal singh De-Addiction,99909032
3684,CHC Narot Jaimal singh Dental Department,99909033
3685,CHC Narot Jaimal singh Emergency,99909034
3686,CHC Narot Jaimal singh EPI Wing,99909035
3687,CHC Narot Jaimal singh Eye Department,99909036
3688,CHC Narot Jaimal singh Eye OT,99909037
3689,CHC Narot Jaimal singh Female Ward,99909038
3690,CHC Narot Jaimal singh General OT,99909039
3691,CHC Narot Jaimal singh ICTC,99909040
3692,CHC Narot Jaimal singh Labor Room,99909041
3693,CHC Narot Jaimal singh Male ward,99909042
3694,CHC Narot Jaimal Singh OOAT Center,99913610
3695,CHC Narot Jaimal singh OPD,99909043
3696,CHC Narot Jaimal singh Ultrasound,99909044
3697,CHC Narot Jaimal singh Ward,99909045
3698,CHC Narot Jaimal singh WCH,99909046
3699,CHC Narot Jaimal singh x-ray Department,99909047
3700,CHC Nathana,99901174
3701,CHC Nathana de-addiction,99903661
3702,CHC Nathana Dental Department,99905627
3703,CHC Nathana Emergency,99901964
3704,CHC Nathana EPI Wing,99907636
3705,CHC Nathana Eye Department,99907087
3706,CHC Nathana Eye OT,99904056
3707,CHC Nathana Female Ward,99908493
3708,CHC Nathana General OT,99907257
3709,CHC Nathana ICTC,99903529
3710,CHC Nathana Lab Department,99906193
3711,CHC Nathana Labor Room,99904897
3712,CHC Nathana Male Ward,99903194
3713,CHC Nathana OOAT Center,99913659
3714,CHC Nathana OPD,99902106
3715,CHC Nathana PP Unit,99908175
3716,CHC Nathana Sub Centre,99912760
3717,CHC Nathana Ultrasound,99906553
3718,CHC Nathana Ward,99901822
3719,CHC Nathana x-ray Department,99904980
3720,CHC Naushehra Majja Singh NCD,99912794
3721,CHC Naushehra Pannuan,99909152
3722,CHC Naushera Majha Singh,99901219
3723,CHC Naushera Majha Singh de-addiction,99904340
3724,CHC Naushera Majha Singh Dental Department,99905682
3725,CHC Naushera Majha Singh Emergency,99901965
3726,CHC Naushera Majha Singh EPI Wing,99907544
3727,CHC Naushera Majha Singh Eye Department,99906995
3728,CHC Naushera Majha Singh Eye OT,99908828
3729,CHC Naushera Majha Singh Female Ward,99903066
3730,CHC Naushera Majha Singh General OT,99908015
3731,CHC Naushera Majha Singh ICTC,99904006
3732,CHC Naushera Majha Singh Lab Department,99905784
3733,CHC Naushera Majha Singh Labor Room,99905590
3734,CHC Naushera Majha Singh Male Ward,99903010
3735,CHC Naushera Majha Singh OOAT Center,99913674
3736,CHC Naushera Majha Singh OPD,99902107
3737,CHC Naushera Majha Singh PP Unit,99908083
3738,CHC Naushera Majha Singh Ultrasound,99905941
3739,CHC Naushera Majha Singh Ward,99901823
3740,CHC Naushera Majha Singh x-ray Department,99904918
3741,CHC Naushera Pannuan,99901258
3742,CHC Naushera Pannuan de-addiction,99903715
3743,CHC Naushera Pannuan Dental Department,99905806
3744,CHC Naushera Pannuan Emergency,99901966
3745,CHC Naushera Pannuan EPI Wing,99907687
3746,CHC Naushera Pannuan Eye Department,99903825
3747,CHC Naushera Pannuan Eye OT,99904107
3748,CHC Naushera Pannuan Female Ward,99908544
3749,CHC Naushera Pannuan General OT,99907308
3750,CHC Naushera Pannuan ICTC,99903580
3751,CHC Naushera Pannuan Lab Department,99906244
3752,CHC Naushera Pannuan Labor Room,99905302
3753,CHC Naushera Pannuan Male Ward,99903245
3754,CHC Naushera Pannuan OOAT Center,99913580
3755,CHC Naushera Pannuan OPD,99902108
3756,CHC Naushera Pannuan PP Unit,99908226
3757,CHC Naushera Pannuan Ultrasound,99906607
3758,CHC Naushera Pannuan Ward,99901824
3759,CHC Naushera Pannuan x-ray Department,99905031
3760,CHC Neknama HWC,99909948
3761,CHC Nihal Singh Wala,99901189
3762,CHC Nihal Singh Wala de-addiction,99903669
3763,CHC Nihal Singh Wala de-addiction,99904793
3764,CHC Nihal Singh Wala Dental Department,99905538
3765,CHC Nihal Singh Wala Dental Department,99905635
3766,CHC Nihal Singh Wala Emergency,99901967
3767,CHC Nihal Singh Wala EPI Wing,99907917
3768,CHC Nihal Singh Wala EPI Wing,99907645
3769,CHC Nihal Singh Wala Eye Department,99904415
3770,CHC Nihal Singh Wala Eye Department,99907963
3771,CHC Nihal Singh Wala Eye OT,99903617
3772,CHC Nihal Singh Wala Eye OT,99904064
3773,CHC Nihal Singh Wala Female Ward,99908501
3774,CHC Nihal Singh Wala Female Ward,99908774
3775,CHC Nihal Singh Wala General OT,99907535
3776,CHC Nihal Singh Wala General OT,99907265
3777,CHC Nihal Singh Wala ICTC,99904620
3778,CHC Nihal Singh Wala ICTC,99903537
3779,CHC Nihal Singh Wala Lab Department,99906784
3780,CHC Nihal Singh Wala Lab Department,99906201
3781,CHC Nihal Singh Wala Labor Room,99904905
3782,CHC Nihal Singh Wala Labor Room,99905508
3783,CHC Nihal Singh Wala Male Ward,99903474
3784,CHC Nihal Singh Wala Male Ward,99903202
3785,CHC Nihal Singh Wala OOAT Center,99913561
3786,CHC Nihal Singh Wala OOAT Centre OPD,99914306
3787,CHC Nihal Singh Wala OPD,99902109
3788,CHC Nihal Singh Wala PP Unit,99908420
3789,CHC Nihal Singh Wala PP Unit,99908183
3790,CHC Nihal Singh Wala Ultrasound,99906561
3791,CHC Nihal Singh Wala Ultrasound,99906838
3792,CHC Nihal Singh Wala Ward,99901825
3793,CHC Nihal Singh Wala x-ray Department,99904988
3794,CHC Nihal Singh Wala x-ray Department,99905249
3795,CHC Noormahal,99901146
3796,CHC Noor Mahal OOAT Center,99913734
3797,CHC Nurpur Bedi,99901300
3798,CHC Nurpur Bedi de-addiction,99903775
3799,CHC Nurpur Bedi Dental Department,99905847
3800,CHC Nurpur Bedi Emergency,99901968
3801,CHC Nurpur Bedi EPI Wing,99907728
3802,CHC Nurpur Bedi Eye Department,99906896
3803,CHC Nurpur Bedi Eye OT,99904147
3804,CHC Nurpur Bedi Female Ward,99908585
3805,CHC Nurpur Bedi General OT,99907350
3806,CHC Nurpur Bedi ICTC,99904465
3807,CHC Nurpur Bedi Lab Department,99906283
3808,CHC Nurpur Bedi Labor Room,99905342
3809,CHC Nurpur Bedi Male Ward,99903286
3810,CHC Nurpur Bedi OOAT Center,99913627
3811,CHC Nurpur Bedi OPD,99902110
3812,CHC Nurpur Bedi PP Unit,99908267
3813,CHC Nurpur Bedi Ultrasound,99906630
3814,CHC Nurpur Bedi Ward,99901826
3815,CHC Nurpur Bedi x-ray Department,99905073
3816,CHC Pakhowal,99901279
3817,CHC Pakhowal de-addiction,99903756
3818,CHC Pakhowal Dental Department,99903014
3819,CHC Pakhowal Emergency,99901969
3820,CHC Pakhowal EPI Wing,99907709
3821,CHC Pakhowal Eye Department,99906877
3822,CHC Pakhowal Eye OT,99904129
3823,CHC Pakhowal Female Ward,99908566
3824,CHC Pakhowal General OT,99907330
3825,CHC Pakhowal ICTC,99903602
3826,CHC Pakhowal Lab Department,99906264
3827,CHC Pakhowal Labor Room,99905323
3828,CHC Pakhowal Male Ward,99903267
3829,CHC Pakhowal OOAT Center,99913649
3830,CHC Pakhowal OPD,99902111
3831,CHC Pakhowal PP Unit,99908248
3832,CHC Pakhowal Ultrasound,99906611
3833,CHC Pakhowal Ward,99901827
3834,CHC Pakhowal x-ray Department,99905053
3835,CHC Panchat,99901251
3836,CHC Panchat de-addiction,99903751
3837,CHC Panchat Dental Department,99905823
3838,CHC Panchat Emergency,99901970
3839,CHC Panchat EPI Wing,99907704
3840,CHC Panchat Eye Department,99906872
3841,CHC Panchat Eye OT,99904124
3842,CHC Panchat Female Ward,99908561
3843,CHC Panchat General OT,99907325
3844,CHC Panchat ICTC,99903597
3845,CHC Panchat Lab Department,99906259
3846,CHC Panchat Labor Room,99905318
3847,CHC Panchat Male Ward,99903262
3848,CHC Panchat OPD,99902112
3849,CHC Panchat PP Unit,99908243
3850,CHC Panchat Ultrasound,99906458
3851,CHC Panchat Ward,99901828
3852,CHC Panchat x-ray Department,99905048
3853,CHC Panchhat OOAT Center,99913718
3854,CHC Pandori Araiyan HWC,99909960
3855,CHC PAP OOAT Center,99913741
3856,CHC Passi Kandi SHC,99909935
3857,CHC Patran,99901297
3858,CHC Patran de-addiction,99903770
3859,CHC Patran Dental Department,99905842
3860,CHC Patran Emergency,99901971
3861,CHC Patran EPI Wing,99907723
3862,CHC Patran Eye Department,99906891
3863,CHC Patran Eye OT,99904142
3864,CHC Patran Female Ward,99908580
3865,CHC Patran General OT,99907345
3866,CHC Patran ICTC,99904460
3867,CHC Patran Lab Department,99906278
3868,CHC Patran Labor Room,99905337
3869,CHC Patran Male Ward,99903281
3870,CHC Patran OOAT Center,99913695
3871,CHC Patran OPD,99902113
3872,CHC Patran PP Unit,99908262
3873,CHC Patran Ultrasound,99906625
3874,CHC Patran Ward,99901829
3875,CHC Patran x-ray Department,99905068
3876,CHC Pawan HWC,99909944
3877,CHC Payal,99901278
3878,CHC Payal de-addiction,99903746
3879,CHC Payal Dental Department,99905818
3880,CHC Payal Emergency,99901972
3881,CHC Payal EPI Wing,99907699
3882,CHC Payal Eye Department,99906867
3883,CHC Payal Eye OT,99904119
3884,CHC Payal Female Ward,99908556
3885,CHC Payal General OT,99907320
3886,CHC Payal ICTC,99903592
3887,CHC Payal Lab Department,99906254
3888,CHC Payal Labor Room,99905313
3889,CHC Payal Male Ward,99903257
3890,CHC Payal OOAT Center,99913650
3891,CHC Payal OPD,99902114
3892,CHC Payal PP Unit,99908238
3893,CHC Payal RBSK,99914146
3894,CHC Payal SHC,99912837
3895,CHC Payal Sub-Centre,99912440
3896,CHC Payal Ultrasound,99906453
3897,CHC Payal Ward,99901830
3898,CHC Payal x-ray Department,99905043
3899,CHC Punjab Armed Police (PAP),99901248
3900,CHC Punjab Armed Police (PAP) de-addiction,99903714
3901,CHC Punjab Armed Police (PAP) Dental Department,99905805
3902,CHC Punjab Armed Police (PAP) Emergency,99901973
3903,CHC Punjab Armed Police (PAP) EPI Wing,99907686
3904,CHC Punjab Armed Police (PAP) Eye Department,99904586
3905,CHC Punjab Armed Police (PAP) Eye OT,99904106
3906,CHC Punjab Armed Police (PAP) Female Ward,99908543
3907,CHC Punjab Armed Police (PAP) General OT,99907307
3908,CHC Punjab Armed Police (PAP) ICTC,99903579
3909,CHC Punjab Armed Police (PAP) Lab Department,99906243
3910,CHC Punjab Armed Police (PAP) Labor Room,99906119
3911,CHC Punjab Armed Police (PAP) Male Ward,99903244
3912,CHC Punjab Armed Police (PAP) OPD,99902115
3913,CHC Punjab Armed Police (PAP) PP Unit,99908225
3914,CHC Punjab Armed Police (PAP) Ultrasound,99906606
3915,CHC Punjab Armed Police (PAP) Ward,99901831
3916,CHC Punjab Armed Police (PAP) x-ray Department,99905030
3917,CHC Purana Shalla,99909296
3918,CHC Purana Shalla OOAT Center,99913677
3919,CHC Qadian OOAT Center,99913668
3920,CHC Quadian,99901212
3921,CHC Quadian de-addiction,99903687
3922,CHC Quadian Dental Department,99905652
3923,CHC Quadian Emergency,99901974
3924,CHC Quadian EPI Wing,99907661
3925,CHC Quadian Eye Department,99904432
3926,CHC Quadian Eye OT,99904081
3927,CHC Quadian Female Ward,99908518
3928,CHC Quadian General OT,99907282
3929,CHC Quadian ICTC,99903554
3930,CHC Quadian Lab Department,99906218
3931,CHC Quadian Labor Room,99906094
3932,CHC Quadian Male Ward,99903219
3933,CHC Quadian OPD,99902116
3934,CHC Quadian PP Unit,99908200
3935,CHC Quadian Ultrasound,99906578
3936,CHC Quadian Ward,99901832
3937,CHC Quadian x-ray Department,99905005
3938,CHC Rahon,99909089
3939,CHC Rahon Dental Department,99909478
3940,CHC Rahon Emergency,99909477
3941,CHC Rahon EPI Wing,99909476
3942,CHC Rahon Lab Department,99909480
3943,CHC Rahon Labour Room,99909479
3944,CHC Rahon OOAT Center,99913710
3945,CHC Rahon OOAT Center,99909481
3946,CHC Rahon OPD,99909482
3947,CHC Rahon Ward,99909090
3948,CHC Rama Mandi OOAT Center,99913664
3949,CHC Raman Mandi,99901176
3950,CHC Raman Mandi de-addiction,99904337
3951,CHC Raman Mandi Dental Department,99905679
3952,CHC Raman Mandi Emergency,99901975
3953,CHC Raman Mandi EPI Wing,99907541
3954,CHC Raman Mandi Eye Department,99906992
3955,CHC Raman Mandi Eye OT,99908825
3956,CHC Raman Mandi Female Ward,99903063
3957,CHC Raman Mandi General OT,99908012
3958,CHC Raman Mandi ICTC,99904003
3959,CHC Raman Mandi Lab Department,99905781
3960,CHC Raman Mandi Labor Room,99905587
3961,CHC Raman Mandi Male Ward,99903007
3962,CHC Raman Mandi OPD,99902117
3963,CHC Raman Mandi PP Unit,99908080
3964,CHC Raman Mandi Ultrasound,99905938
3965,CHC Raman Mandi Ward,99901833
3966,CHC Raman Mandi x-ray Department,99904915
3967,CHC Rampur Haler SHC,99909936
3968,CHC Ramsara,99901205
3969,CHC Ramsara de-addiction,99903667
3970,CHC Ramsara Dental Department,99905633
3971,CHC Ramsara Emergency,99901976
3972,CHC Ramsara EPI Wing,99907642
3973,CHC Ramsara Eye Department,99904413
3974,CHC Ramsara Eye OT,99904062
3975,CHC Ramsara Female Ward,99908499
3976,CHC Ramsara General OT,99907263
3977,CHC Ramsara ICTC,99903535
3978,CHC Ramsara Lab Department,99906199
3979,CHC Ramsara Labor Room,99904903
3980,CHC Ramsara Male Ward,99903200
3981,CHC Ramsara OOAT Center,99913685
3982,CHC Ramsara OPD,99902118
3983,CHC Ramsara PP Unit,99908181
3984,CHC Ramsara Ultrasound,99906559
3985,CHC Ramsara Ward,99901834
3986,CHC Ramsara x-ray Department,99904986
3987,CHC Randhawa HWC,99909945
3988,CHC Ranjit Bagh,99902984
3989,CHC Ranjit Bagh de-addiction,99904649
3990,CHC Ranjit Bagh Dental Department,99905663
3991,CHC Ranjit Bagh EPI Wing,99903951
3992,CHC Ranjit Bagh Eye Department,99906976
3993,CHC Ranjit Bagh Eye OT,99903141
3994,CHC Ranjit Bagh Female Ward,99903047
3995,CHC Ranjit Bagh General OT,99907996
3996,CHC Ranjit Bagh ICTC,99903987
3997,CHC Ranjit Bagh Lab Department,99905765
3998,CHC Ranjit Bagh Labor Room,99905571
3999,CHC Ranjit Bagh Male Ward,99902991
4000,CHC Ranjit Bagh PP Unit,99908064
4001,CHC Ranjit Bagh Ultrasound,99905921
4002,CHC Ranjit Bagh x-ray Department,99903734
4003,CHC Sadiq,99901181
4004,CHC Sadiq de-addiction,99903646
4005,CHC Sadiq Dental Department,99905757
4006,CHC Sadiq Emergency,99901977
4007,CHC Sadiq EPI Wing,99907621
4008,CHC Sadiq Eye Department,99907072
4009,CHC Sadiq Eye OT,99904041
4010,CHC Sadiq Female Ward,99908478
4011,CHC Sadiq General OT,99907242
4012,CHC Sadiq ICTC,99903514
4013,CHC Sadiq Lab Department,99906178
4014,CHC Sadiq Labor Room,99904882
4015,CHC Sadiq Male Ward,99903179
4016,CHC Sadiq Mini PHC,99909101
4017,CHC Sadiq MPHC,99909102
4018,CHC Sadiq OOAT Center,99913654
4019,CHC Sadiq OPD,99902119
4020,CHC Sadiq PP Unit,99908160
4021,CHC Sadiq Sub Centre,99909100
4022,CHC Sadiq Ultrasound,99906538
4023,CHC Sadiq Ward,99901835
4024,CHC Sadiq x-ray Department,99904965
4025,CHC Sagran HWC,99909952
4026,CHC Sahnewal,99901276
4027,CHC Sahnewal de-addiction,99903719
4028,CHC Sahnewal Dental Department,99905810
4029,CHC Sahnewal Emergency,99901978
4030,CHC Sahnewal EPI Wing,99907691
4031,CHC Sahnewal Eye Department,99906859
4032,CHC Sahnewal Eye OT,99904111
4033,CHC Sahnewal Female Ward,99908548
4034,CHC Sahnewal General OT,99907312
4035,CHC Sahnewal ICTC,99903584
4036,CHC Sahnewal Lab Department,99906248
4037,CHC Sahnewal Labor Room,99905305
4038,CHC Sahnewal Male Ward,99903249
4039,CHC Sahnewal OOAT Center,99913651
4040,CHC Sahnewal OPD,99902120
4041,CHC Sahnewal PP Unit,99908230
4042,CHC Sahnewal Ultrasound,99906445
4043,CHC Sahnewal Ward,99901836
4044,CHC Sahnewal x-ray Department,99905035
4045,CHC Sakrodi HWC,99909992
4046,CHC Sangat,99901173
4047,CHC Sangat de-addiction,99903659
4048,CHC Sangat Dental Department,99905625
4049,CHC Sangat Emergency,99901979
4050,CHC Sangat EPI Wing,99907634
4051,CHC Sangat Eye Department,99907085
4052,CHC Sangat Eye OT,99904054
4053,CHC Sangat Female Ward,99908491
4054,CHC Sangat General OT,99907255
4055,CHC Sangat ICTC,99903527
4056,CHC Sangat Lab Department,99906191
4057,CHC Sangat Labor Room,99904895
4058,CHC Sangat Male Ward,99903192
4059,CHC Sangat OOAT Center,99913662
4060,CHC Sangat OPD,99902121
4061,CHC Sangat PP Unit,99908173
4062,CHC Sangat SHC,99912458
4063,CHC Sangat Sub Center,99914133
4064,CHC Sangat Ultrasound,99906551
4065,CHC Sangat Ward,99901837
4066,CHC Sangat x-ray Department,99904978
4067,CHC Sansrpur SHC,99909932
4068,CHC Sarawa Bhodla OOAT Center,99913705
4069,CHC Sarawan Bodla,99901197
4070,CHC Sarawan Bodla de-addiction,99903666
4071,CHC Sarawan Bodla Dental Department,99905632
4072,CHC Sarawan Bodla Emergency,99901980
4073,CHC Sarawan Bodla EPI Wing,99907641
4074,CHC Sarawan Bodla Eye Department,99904412
