,Store,Store_Type,Transaction_Type,Other_Store,Drug_Name,Moving_Type,Drug_Rate,Batch No,Date,Expiry,Received Qty,Issued Qty,Balance,Issue_Type,Issue_Number,Transaction_Number,Particulars,Document_Date
276,MC Faridkot,IndentOnly,RECEIVED_FROM_STORE,DWH Bathinda,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3127072,17-04-2023 09:51,30-Apr-23,10,0,160,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400127 From DDW : DWH Bathinda Transaction No. 1031230400127 Document Date : 17-Apr-2023,17-Apr-23
277,MC Amritsar,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,30-01-2023 11:31,30-Apr-23,63,0,63,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100241 From DDW : DWH Amritsar Transaction No. 1031230100241 Document Date : 30-Jan-2023,30-Jan-23
278,MC Amritsar,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,SVS210904,26-04-2023 12:00,31-Aug-23,48,0,48,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400255 From DDW : DWH Amritsar Transaction No. 1031230400255 Document Date : 26-Apr-2023,26-Apr-23
279,MC Amritsar,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,SVS210904,05-05-2023 11:02,31-Aug-23,40,0,40,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400278 From DDW : DWH Amritsar Transaction No. 1031230400278 Document Date : 05-May-2023,05-May-23
280,MC Amritsar,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,30-01-2023 11:30,31-Aug-24,1500,0,1500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100242 From DDW : DWH Amritsar Transaction No. 1031230100242 Document Date : 30-Jan-2023,30-Jan-23
281,MC Amritsar,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94004,29-03-2023 11:27,31-Oct-24,1777,0,1777,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300305 From DDW : DWH Amritsar Transaction No. 1031230300305 Document Date : 29-Mar-2023,29-Mar-23
282,MC Amritsar,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,29-03-2023 11:27,31-Aug-24,1223,0,3000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300305 From DDW : DWH Amritsar Transaction No. 1031230300305 Document Date : 29-Mar-2023,29-Mar-23
283,MC Amritsar,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Tenofovir 300mg Tab [999],Slow Moving,1,T-94004,10-05-2023 12:50,31-Oct-24,6000,0,6000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230500131 From DDW : DWH Amritsar Transaction No. 1031230500131 Document Date : 10-May-2023,10-May-23
284,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,UPHC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,AT-065221,05-03-2023 21:13,30-Jun-24,500,0,500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031220600001 From DDW : UPHC Amritsar Transaction No. 1031220600001 Document Date : 05-Mar-2023,05-Mar-23
285,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,UPHC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,AT-065321,05-03-2023 21:13,30-Jun-24,500,0,1000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031211000018 From DDW : UPHC Amritsar Transaction No. 1031211000018 Document Date : 05-Mar-2023,05-Mar-23
286,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,UPHC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,AT-018421,05-03-2023 21:17,29-Feb-24,900,0,1900,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031211000001 From DDW : UPHC Amritsar Transaction No. 1031211000001 Document Date : 05-Mar-2023,05-Mar-23
287,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,UPHC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,AT-044620,05-03-2023 21:23,31-May-23,2000,0,3900,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031200900012 From DDW : UPHC Amritsar Transaction No. 1031200900012 Document Date : 05-Mar-2023,05-Mar-23
288,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,UPHC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,AT-014220,05-03-2023 21:24,31-Jan-23,1000,0,4900,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031200600010 From DDW : UPHC Amritsar Transaction No. 1031200600010 Document Date : 05-Mar-2023,05-Mar-23
289,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,DH Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,DPTJ19005,05-03-2023 21:27,30-Jun-21,500,0,5400,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031200200048 From DDW : DH Amritsar Transaction No. 1031200200048 Document Date : 05-Mar-2023,05-Mar-23
290,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,DMC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,DPTJ19004,05-03-2023 21:30,30-Jun-21,1000,0,6400,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031191100007 From DDW : DMC Amritsar Transaction No. 1031191100007 Document Date : 05-Mar-2023,05-Mar-23
291,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,DMC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,DFTJ18001,05-03-2023 21:33,31-Jul-20,3000,0,9400,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031181200002 From DDW : DMC Amritsar Transaction No. 1031181200002 Document Date : 05-Mar-2023,05-Mar-23
292,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,DMC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,DFTJ17002,05-03-2023 21:38,31-Jul-19,5000,0,14400,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031180100005 From DDW : DMC Amritsar Transaction No. 1031180100005 Document Date : 05-Mar-2023,05-Mar-23
293,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,DMC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,DFTJ17002,05-03-2023 21:39,31-Jul-19,3000,0,17400,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031171000010 From DDW : DMC Amritsar Transaction No. 1031171000010 Document Date : 05-Mar-2023,05-Mar-23
294,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,DMC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,IT60523,05-03-2023 21:43,30-Nov-18,2000,0,19400,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031170300013 From DDW : DMC Amritsar Transaction No. 1031170300013 Document Date : 05-Mar-2023,05-Mar-23
295,AAC UPHC Basant Avenue,IndentOnly,RECEIVED_FROM_STORE,DMC Amritsar,Paracetamol 325 Mg + Diclofenac Sodium 50 Mg Tab [999],Slow Moving,31.92,GT60384,05-03-2023 21:44,30-Sep-18,2000,0,21400,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031170100009 From DDW : DMC Amritsar Transaction No. 1031170100009 Document Date : 05-Mar-2023,05-Mar-23
296,CHC Gharota,IndentOnly,RECEIVED_FROM_STORE,DWH Amritsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221426,17-04-2023 12:31,31-Oct-24,4000,0,4000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400065 From DDW : DWH Amritsar Transaction No. 1031230400065 Document Date : 17-Apr-2023,17-Apr-23
297,CHC Narot Jaimal Singh,Both,RECEIVED_FROM_STORE,DWH Amritsar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,17-02-2023 10:49,30-Sep-24,1000,0,1000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200164 From DDW : DWH Amritsar Transaction No. 1031230200164 Document Date : 17-Feb-2023,17-Feb-23
298,CS Sangrur,Both,RECEIVED_FROM_STORE,DWH Bathinda,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,20-01-2023 13:23,30-Sep-24,200,0,200,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100271 From DDW : DWH Bathinda Transaction No. 1031230100271 Document Date : 20-Jan-2023,20-Jan-23
299,Central Jail Patiala,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,31-01-2023 18:09,30-Sep-24,1000,0,2000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100218 From DDW : DWH Kharar Transaction No. 1031230100218 Document Date : 31-Jan-2023,31-Jan-23
300,BBMB Talwara,IndentOnly,RECEIVED_FROM_STORE,DWH Kharar,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,30-01-2023 14:57,30-Sep-24,1000,0,1000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230100199 From DDW : DWH Kharar Transaction No. 1031230100199 Document Date : 30-Jan-2023,30-Jan-23
301,District Jail Sangur,IndentOnly,RECEIVED_FROM_STORE,DWH Bathinda,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,04-02-2023 10:45,30-Sep-24,1000,0,2000,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200003 From DDW : DWH Bathinda Transaction No. 1031230200003 Document Date : 04-Feb-2023,04-Feb-23
302,AAC PHC Rajasansi,IndentOnly,RECEIVED_FROM_STORE,CHC Lopoke,Ointment Sertaconazole 2% + Beclomethasone 0.025% [999],,,11211777,05-01-2023 12:58,31-Oct-23,40,0,40,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031221200008 From DDW : CHC Lopoke Transaction No. 1031221200008 Document Date : 05-Jan-2023,05-Jan-23
303,AAC PHC Amrali,IndentOnly,RECEIVED_FROM_STORE,SDH Chamkaur Sahib,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,18-05-2023 21:48,30-Sep-24,200,0,200,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230300003 From DDW : SDH Chamkaur Sahib Transaction No. 1031230300003 Document Date : 18-May-2023,18-May-23
304,UPHC Shimlapuri,IndentOnly,RECEIVED_FROM_STORE,CHC Dehlon,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,06-04-2023 13:38,30-Sep-24,800,0,800,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200005 From DDW : CHC Dehlon Transaction No. 1031230200005 Document Date : 06-Apr-2023,06-Apr-23
305,UPHC Shimlapuri,IndentOnly,RECEIVED_FROM_STORE,CHC Dehlon,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,12-06-2023 08:54,30-Sep-24,700,0,1500,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400002 From DDW : CHC Dehlon Transaction No. 1031230400002 Document Date : 12-Jun-2023,12-Jun-23
306,AAC UD USAD Sunam,IndentOnly,RECEIVED_FROM_STORE,SDH Sunam,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,01-03-2023 16:00,30-Sep-24,100,0,100,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230200003 From DDW : SDH Sunam Transaction No. 1031230200003 Document Date : 01-Mar-2023,01-Mar-23
307,AAC UD USAD Sunam,IndentOnly,RECEIVED_FROM_STORE,SDH Sunam,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,10-04-2023 09:58,30-Sep-24,200,0,300,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230400005 From DDW : SDH Sunam Transaction No. 1031230400005 Document Date : 10-Apr-2023,10-Apr-23
308,AAC PHC Gopalpur,IndentOnly,RECEIVED_FROM_STORE,CHC Kalo Majra,Allopurinol 300mg Tab [999],Medium Moving,173.6,UGT221276,31-05-2023 12:00,30-Sep-24,300,0,300,Issue,1.03E+12,1.03E+12,Recieved through Ack Desk against Issue No. 1031230500031 From DDW : CHC Kalo Majra Transaction No. 1031230500031 Document Date : 31-May-2023,31-May-23
309,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Fazilka,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3135598,20-01-2023 09:24,31-May-24,50,0,2074,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823010001 From DDW : DH Fazilka Transaction No. 101823010001 Document Date : 20-Jan-2023,20-Jan-23
310,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,SDH Zira,Daclatasvir 60mg Tab [999],Slow Moving,446.88,S101607,06-04-2023 07:05,30-Sep-23,50,0,1770,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823040001 From DDW : SDH Zira Transaction No. 101823040001 Document Date : 06-Apr-2023,06-Apr-23
311,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Ferozepur,Surgical Blade No. 22 Sterilized [999],Slow Moving,1.68,1197,01-02-2023 11:56,31-May-27,0,0,0,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101822100002 From DDW : DH Ferozepur Transaction No. 101822100002 Document Date : 01-Feb-2023,01-Feb-23
312,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Ferozepur,Surgical Blade No. 23 Sterilized [999],Slow Moving,1.97,1198,01-02-2023 11:56,31-May-27,0,0,0,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101822100002 From DDW : DH Ferozepur Transaction No. 101822100002 Document Date : 01-Feb-2023,01-Feb-23
313,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Malerkotla,C19 Rapid Testing Kit [1919],Slow Moving,78.4,AG/05/22-10,15-05-2023 12:25,30-Apr-24,500,0,11099,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823050001 From DDW : DH Malerkotla Transaction No. 101823050001 Document Date : 15-May-2023,15-May-23
314,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Moga,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,23-01-2023 10:21,30-Apr-23,100,0,3700,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823010002 From DDW : DH Moga Transaction No. 101823010002 Document Date : 23-Jan-2023,23-Jan-23
315,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,Central Jail Faridkot,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,24-01-2023 12:50,30-Apr-23,49,0,3749,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823010001 From DDW : Central Jail Faridkot Transaction No. 101823010001 Document Date : 24-Jan-2023,24-Jan-23
316,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,MC Faridkot,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3127072,28-02-2023 11:18,30-Apr-23,124,0,3885,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823020004 From DDW : MC Faridkot Transaction No. 101823020004 Document Date : 28-Feb-2023,28-Feb-23
317,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Fazilka,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,02-03-2023 10:58,30-Apr-23,50,0,3935,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823020001 From DDW : DH Fazilka Transaction No. 101823020001 Document Date : 02-Mar-2023,02-Mar-23
318,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Sangrur,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,02-03-2023 11:12,30-Apr-23,70,0,4005,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823020002 From DDW : DH Sangrur Transaction No. 101823020002 Document Date : 02-Mar-2023,02-Mar-23
319,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Malerkotla,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3127072,06-04-2023 07:04,30-Apr-23,46,0,3626,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823040001 From DDW : DH Malerkotla Transaction No. 101823040001 Document Date : 06-Apr-2023,06-Apr-23
320,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Malerkotla,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,06-04-2023 07:04,30-Apr-23,4,0,3630,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823040001 From DDW : DH Malerkotla Transaction No. 101823040001 Document Date : 06-Apr-2023,06-Apr-23
321,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,Central Jail Bathinda,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,17-04-2023 09:28,30-Apr-23,36,0,3656,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823040001 From DDW : Central Jail Bathinda Transaction No. 101823040001 Document Date : 17-Apr-2023,17-Apr-23
322,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Mukatsar,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,17-04-2023 09:28,30-Apr-23,25,0,3681,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823040001 From DDW : DH Mukatsar Transaction No. 101823040001 Document Date : 17-Apr-2023,17-Apr-23
323,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,SDH Kotkapura,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,05-05-2023 08:10,30-Apr-23,144,0,3776,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823030001 From DDW : SDH Kotkapura Transaction No. 101823030001 Document Date : 05-May-2023,05-May-23
324,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,DH Bathinda,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,SVS210905,06-06-2023 11:02,31-Aug-23,20,0,1459,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823060001 From DDW : DH Bathinda Transaction No. 101823060001 Document Date : 06-Jun-2023,06-Jun-23
325,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,CHC Baja Khana,Sterile Scalp Vein Set Size- 20 [999999],Slow Moving,3.7,L-01621,09-02-2023 14:22,28-Feb-27,180,0,180,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101822120001 From DDW : CHC Baja Khana Transaction No. 101822120001 Document Date : 09-Feb-2023,09-Feb-23
326,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,SDH Zira,Tenofovir 300mg Tab [999],Slow Moving,1,T-94004,06-04-2023 07:05,31-Oct-24,50,0,4334,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823040001 From DDW : SDH Zira Transaction No. 101823040001 Document Date : 06-Apr-2023,06-Apr-23
327,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,Central Jail Bathinda,Tenofovir 300mg Tab [999],Slow Moving,1,T-94003,17-05-2023 10:51,31-Aug-24,28,0,4026,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823050001 From DDW : Central Jail Bathinda Transaction No. 101823050001 Document Date : 17-May-2023,17-May-23
328,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,MC Faridkot,Intraocular Lens-101 20.50 D [999],Slow Moving,69.56,1,09-02-2023 10:32,04-Jan-25,71,0,71,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823020002 From DDW : MC Faridkot Transaction No. 101823020002 Document Date : 09-Feb-2023,09-Feb-23
329,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,MC Faridkot,Intraocular Lens-101 23.50 D [999],Slow Moving,69.56,1,09-02-2023 10:32,04-Jan-25,225,0,225,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823020002 From DDW : MC Faridkot Transaction No. 101823020002 Document Date : 09-Feb-2023,09-Feb-23
330,DWH Bathinda,IssueOnly,RECEIVED_FROM_STORE,MC Faridkot,Intraocular Lens-101 23.50 D [999],Slow Moving,69.56,1,09-02-2023 10:33,04-Jan-25,5,0,230,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823020001 From DDW : MC Faridkot Transaction No. 101823020001 Document Date : 09-Feb-2023,09-Feb-23
331,DWH Amritsar,IssueOnly,RECEIVED_FROM_STORE,DWH Kharar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,8123119,25-04-2023 11:39,31-May-24,200,0,319,Transfer,1051230042,1051230042,Recieved through Ack Desk against Transfer No. 1051230042 From DDW : DWH Kharar Transaction No. 1051230042 Document Date : 25-Apr-2023,25-Apr-23
332,DWH Amritsar,IssueOnly,RECEIVED_FROM_STORE,DWH Kharar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,8123119,03-05-2023 09:20,31-May-24,100,0,219,Transfer,1051230044,1051230044,Recieved through Ack Desk against Transfer No. 1051230044 From DDW : DWH Kharar Transaction No. 1051230044 Document Date : 03-May-2023,03-May-23
333,DWH Amritsar,IssueOnly,RECEIVED_FROM_STORE,Central jail Amritsar,Daclatasvir 60mg Tab [999],Slow Moving,446.88,8123119,03-05-2023 09:33,31-May-24,20,0,209,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823050001 From DDW : Central jail Amritsar Transaction No. 101823050001 Document Date : 03-May-2023,03-May-23
334,DWH Amritsar,IssueOnly,RECEIVED_FROM_STORE,SDH Mukerian,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,3132965,18-01-2023 14:59,30-Apr-23,40,0,9930,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823010001 From DDW : SDH Mukerian Transaction No. 101823010001 Document Date : 18-Jan-2023,18-Jan-23
335,DWH Amritsar,IssueOnly,RECEIVED_FROM_STORE,DH Tarn Taran,Sofosbuvir 400mg +Velpatasvir 100mg Tab [999],Slow Moving,4368,SVS210905,14-06-2023 09:48,31-Aug-23,26,0,9617,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823060001 From DDW : DH Tarn Taran Transaction No. 101823060001 Document Date : 14-Jun-2023,14-Jun-23
336,DWH Kharar,IssueOnly,RECEIVED_FROM_STORE,SDH Dera Bassi,Daclatasvir 60mg Tab [999],Slow Moving,446.88,3127192,15-06-2023 09:59,30-Nov-23,20,0,130,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823060001 From DDW : SDH Dera Bassi Transaction No. 101823060001 Document Date : 15-Jun-2023,15-Jun-23
337,DWH Kharar,IssueOnly,RECEIVED_FROM_STORE,DH Ludhiana,Entecavir 0.5mg Tab [999999],Slow Moving,1,E16MD22001,11-05-2023 13:11,31-Mar-24,60,0,1215,Return Request,1.02E+11,1.02E+11,Recieved through Ack Desk against Return Request No. 101823040001 From DDW : DH Ludhiana Transaction No. 101823040001 Document Date : 11-May-2023,11-May-23
