,Store,Store_Type,Transaction_Type,Other_Store,Drug_Name,Moving_Type,Drug_Rate,Batch No,Date,Expiry,Received Qty,Issued Qty,Balance,Issue_Type,Issue_Number,Transaction_Number,Particulars,Document_Date,Code,Cost
1205,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Chlorthalidone 12.5mg tab  [M-50],Medium Moving,49.28,PB0AA06,25-Mar-2023 09:46,30-Apr-2025,0,1000,9000,Issue,,1031230300054,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230300054 Document Date : 25-Mar-2023,25-Mar-2023,M-50,49280.0
1206,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Chlorthalidone 12.5mg tab  [M-50],Medium Moving,49.28,PB0AA06,25-May-2023 12:16,30-Apr-2025,0,500,8500,Issue,,1031230500106,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230500106 Document Date : 25-May-2023,25-May-2023,M-50,24640.0
1207,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Chlorthalidone 12.5mg tab  [M-50],Medium Moving,49.28,PB0AA06,26-May-2023 11:50,30-Apr-2025,0,2000,6500,Issue,,1031230500109,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230500109 Document Date : 26-May-2023,26-May-2023,M-50,98560.0
1208,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Chlorthalidone 12.5mg tab  [M-50],Medium Moving,49.28,PB0AA06,14-Jun-2023 10:58,30-Apr-2025,0,6000,500,Issue,,1031230600048,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230600048 Document Date : 10-Jun-2023,10-Jun-2023,M-50,295680.0
1209,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Cholecalciferol 60000 IU  [M-51],Medium Moving,8.74,22S1GTB347,28-Jan-2023 11:07,30-Sep-2024,0,300,120,Issue,,1031230100083,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100083 Document Date : 14-Jan-2023,14-Jan-2023,M-51,2622.0
1210,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Cholecalciferol 60000 IU  [M-51],Medium Moving,8.74,22S1GTB318,27-Feb-2023 11:18,30-Sep-2024,0,100,520,Issue,,1031230200107,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230200107 Document Date : 27-Feb-2023,27-Feb-2023,M-51,874.0
1211,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Cholecalciferol 60000 IU  [M-51],Medium Moving,8.74,22S1GTB318,04-Apr-2023 10:38,30-Sep-2024,0,20,500,Issue,,1031230400019,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230400019 Document Date : 24-Mar-2023,24-Mar-2023,M-51,174.8
1212,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Cholecalciferol 60000 IU  [M-51],Medium Moving,8.74,22S1GTB347,04-Apr-2023 10:38,30-Sep-2024,0,500,0,Issue,,1031230400019,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230400019 Document Date : 24-Mar-2023,24-Mar-2023,M-51,4370.0
1213,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Cholecalciferol 60000 IU  [M-51],Medium Moving,8.74,23GT100,25-May-2023 10:36,30-Sep-2024,0,1680,0,Issue,,1031230500102,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230500102 Document Date : 24-May-2023,24-May-2023,M-51,14683.2
1214,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,ED2266,25-Jan-2023 13:04,31-Jul-2024,0,100,240,Issue,,1031230100075,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230100075 Document Date : 24-Jan-2023,24-Jan-2023,M-53,400.0
1215,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,ED2329,28-Jan-2023 11:07,31-Jul-2024,0,40,200,Issue,,1031230100083,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100083 Document Date : 14-Jan-2023,14-Jan-2023,M-53,160.0
1216,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,ED2266,07-Feb-2023 10:26,31-Jul-2024,0,50,150,Issue,,1031230200015,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230200015 Document Date : 07-Feb-2023,07-Feb-2023,M-53,200.0
1217,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,ED2266,11-Feb-2023 12:38,31-Jul-2024,0,150,0,Issue,,1031230200037,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230200037 Document Date : 10-Feb-2023,10-Feb-2023,M-53,600.0
1218,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,ED2451,17-Mar-2023 11:07,31-Oct-2024,0,200,1300,Issue,,1031230300035,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230300035 Document Date : 17-Mar-2023,17-Mar-2023,M-53,800.0
1219,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,ED2451,18-Mar-2023 14:16,31-Oct-2024,0,500,800,Issue,,1031230300046,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230300046 Document Date : 16-Mar-2023,16-Mar-2023,M-53,2000.0
1220,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,ED2451,25-Mar-2023 09:46,31-Oct-2024,0,100,700,Issue,,1031230300054,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230300054 Document Date : 25-Mar-2023,25-Mar-2023,M-53,400.0
1221,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,1222-440,28-Apr-2023 12:21,30-Nov-2024,0,300,1200,Issue,,1031230400113,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230400113 Document Date : 28-Apr-2023,28-Apr-2023,M-53,1200.0
1222,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,1222-440,02-May-2023 13:12,30-Nov-2024,0,100,1100,Issue,,1031230500005,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230500005 Document Date : 02-May-2023,02-May-2023,M-53,400.0
1223,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,1222-440,12-May-2023 13:32,30-Nov-2024,0,400,700,Issue,,1031230500061,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500061 Document Date : 11-May-2023,11-May-2023,M-53,1600.0
1224,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin 0.3 % Eye Drops  [M-53],Medium Moving,4.0,ED2451,12-May-2023 13:32,31-Oct-2024,0,200,500,Issue,,1031230500061,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500061 Document Date : 11-May-2023,11-May-2023,M-53,800.0
1225,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Ciprofloxacin coated Tab 500mg  [M-54],Fast Moving,163.4528,TI2052A,28-Jan-2023 11:07,31-Aug-2024,0,500,20500,Issue,,1031230100083,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100083 Document Date : 14-Jan-2023,14-Jan-2023,M-54,81726.4
1226,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Ciprofloxacin coated Tab 500mg  [M-54],Fast Moving,163.4528,TI2052A,17-Mar-2023 11:06,31-Aug-2024,0,4000,16500,Issue,,1031230300035,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230300035 Document Date : 17-Mar-2023,17-Mar-2023,M-54,653811.2
1227,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Ciprofloxacin coated Tab 500mg  [M-54],Fast Moving,163.4528,TI2052A,12-Apr-2023 10:56,31-Aug-2024,0,5000,11500,Issue,,1031230400056,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230400056 Document Date : 10-Apr-2023,10-Apr-2023,M-54,817264.0
1228,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Ciprofloxacin coated Tab 500mg  [M-54],Fast Moving,163.4528,TA3022A,28-Apr-2023 12:21,31-Dec-2024,0,2000,24500,Issue,,1031230400113,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230400113 Document Date : 28-Apr-2023,28-Apr-2023,M-54,326905.6
1229,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,2822-347,15-Apr-2023 14:41,30-Nov-2024,0,100,2300,Issue,,1031230400075,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230400075 Document Date : 10-Apr-2023,10-Apr-2023,M-104,1076.0
1230,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,2822-347,17-Apr-2023 11:07,30-Nov-2024,0,200,2100,Issue,,1031230400080,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230400080 Document Date : 01-Apr-2023,01-Apr-2023,M-104,2152.0
1231,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,2822-347,19-Apr-2023 13:29,30-Nov-2024,0,200,1900,Issue,,1031230400094,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230400094 Document Date : 17-Apr-2023,17-Apr-2023,M-104,2152.0
1232,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,2822-347,25-Apr-2023 09:31,30-Nov-2024,0,100,1800,Issue,,1031230400108,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230400108 Document Date : 17-Apr-2023,17-Apr-2023,M-104,1076.0
1233,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,2822-347,25-Apr-2023 09:47,30-Nov-2024,0,200,1600,Issue,,1031230400109,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230400109 Document Date : 18-Apr-2023,18-Apr-2023,M-104,2152.0
1234,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,2822-347,25-Apr-2023 09:57,30-Nov-2024,0,200,1400,Issue,,1031230400110,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230400110 Document Date : 21-Apr-2023,21-Apr-2023,M-104,2152.0
1235,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,C-14842,17-May-2023 10:02,31-Oct-2024,0,100,1800,Issue,,1031230500073,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500073 Document Date : 15-May-2023,15-May-2023,M-104,1076.0
1236,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,C-14842,19-May-2023 09:53,31-Oct-2024,0,100,1700,Issue,,1031230500081,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500081 Document Date : 15-May-2023,15-May-2023,M-104,1076.0
1237,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,C-14842,20-May-2023 09:33,31-Oct-2024,0,100,1600,Issue,,1031230500085,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500085 Document Date : 19-May-2023,19-May-2023,M-104,1076.0
1238,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,C-14842,25-May-2023 09:32,31-Oct-2024,0,100,1500,Issue,,1031230500087,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500087 Document Date : 19-May-2023,19-May-2023,M-104,1076.0
1239,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,C-14842,25-May-2023 10:51,31-Oct-2024,0,100,1400,Issue,,1031230500105,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500105 Document Date : 24-May-2023,24-May-2023,M-104,1076.0
1240,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,A000351,09-Jun-2023 17:47,29-Feb-2024,0,100,1800,Issue,,1031230600019,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600019 Document Date : 03-Jun-2023,03-Jun-2023,M-104,1076.0
1241,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Lab Department,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,A000351,09-Jun-2023 17:52,29-Feb-2024,0,100,1700,Issue,,1031230600020,Offline Issue to Sub-Store : DH Barnala Lab Department Transaction No. 1031230600020 Document Date : 03-Jun-2023,03-Jun-2023,M-104,1076.0
1242,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,A000351,09-Jun-2023 18:29,29-Feb-2024,0,100,1600,Issue,,1031230600027,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230600027 Document Date : 06-Jun-2023,06-Jun-2023,M-104,1076.0
1243,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,A000351,09-Jun-2023 18:47,29-Feb-2024,0,100,1500,Issue,,1031230600032,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230600032 Document Date : 08-Jun-2023,08-Jun-2023,M-104,1076.0
1244,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,A000351,19-Jun-2023 10:38,29-Feb-2024,0,100,1400,Issue,,1031230600053,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230600053 Document Date : 12-Jun-2023,12-Jun-2023,M-104,1076.0
1245,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,A000425,19-Jun-2023 11:47,31-Mar-2024,0,100,1800,Issue,,1031230600055,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230600055 Document Date : 13-Jun-2023,13-Jun-2023,M-104,1076.0
1246,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,A000425,19-Jun-2023 12:43,31-Mar-2024,0,100,1700,Issue,,1031230600060,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230600060 Document Date : 16-Jun-2023,16-Jun-2023,M-104,1076.0
1247,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Ciprofloxacin I.V. 200mg /100 ml  [M-104],Medium Moving,10.76,A000425,19-Jun-2023 13:32,31-Mar-2024,0,100,1600,Issue,,1031230600067,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600067 Document Date : 16-Jun-2023,16-Jun-2023,M-104,1076.0
1248,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Ciprofloxin 500mg+Tinidazole 600 mg Tab  [M-233],Medium Moving,273.46,CTZ220902,07-Feb-2023 10:26,31-Aug-2024,0,1000,1000,Issue,,1031230200015,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230200015 Document Date : 07-Feb-2023,07-Feb-2023,M-233,273460.0
1249,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Ciprofloxin 500mg+Tinidazole 600 mg Tab  [M-233],Medium Moving,273.46,CTZ220902,02-May-2023 13:12,31-Aug-2024,0,1000,0,Issue,,1031230500005,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230500005 Document Date : 02-May-2023,02-May-2023,M-233,273460.0
1250,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Ciprofloxin 500mg+Tinidazole 600 mg Tab  [M-233],Medium Moving,273.46,CTZ230303,25-May-2023 10:44,28-Feb-2025,0,1000,4000,Issue,,1031230500103,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230500103 Document Date : 24-May-2023,24-May-2023,M-233,273460.0
1251,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Ciprofloxin 500mg+Tinidazole 600 mg Tab  [M-233],Medium Moving,273.46,CTZ230303,25-May-2023 12:16,28-Feb-2025,0,1000,3000,Issue,,1031230500106,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230500106 Document Date : 25-May-2023,25-May-2023,M-233,273460.0
1252,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Clobetasol 0.05 % + Salicysalic Acid 3 % v/v Cream/Ointment  [M-56],Medium Moving,7.91,CPO-38,28-Jan-2023 11:07,31-Aug-2024,0,50,1240,Issue,,1031230100083,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100083 Document Date : 14-Jan-2023,14-Jan-2023,M-56,395.5
1253,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,UPHC Sandhu Patti,Clobetasol 0.05 % + Salicysalic Acid 3 % v/v Cream/Ointment  [M-56],Medium Moving,7.91,CPO-35,07-Feb-2023 10:26,31-Jul-2024,0,300,940,Issue,,1031230200015,Offline Issue to Sub-Store : UPHC Sandhu Patti Transaction No. 1031230200015 Document Date : 07-Feb-2023,07-Feb-2023,M-56,2373.0
1254,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Clobetasol 0.05 % + Salicysalic Acid 3 % v/v Cream/Ointment  [M-56],Medium Moving,7.91,CPO-35,23-Feb-2023 11:01,31-Jul-2024,0,240,700,Issue,,1031230200093,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230200093 Document Date : 23-Feb-2023,23-Feb-2023,M-56,1898.4
1255,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Clobetasol 0.05 % + Salicysalic Acid 3 % v/v Cream/Ointment  [M-56],Medium Moving,7.91,CPO-57,28-Apr-2023 12:21,30-Nov-2024,0,240,1060,Issue,,1031230400113,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230400113 Document Date : 28-Apr-2023,28-Apr-2023,M-56,1898.4
1256,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Clobetasol 0.05 % + Salicysalic Acid 3 % v/v Cream/Ointment  [M-56],Medium Moving,7.91,CPO-57,26-May-2023 11:50,30-Nov-2024,0,100,960,Issue,,1031230500109,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230500109 Document Date : 26-May-2023,26-May-2023,M-56,791.0
1257,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Clonazepam Tab 0.5 mg  [M-57],Medium Moving,33.6,UGT221275,02-Feb-2023 09:49,30-Sep-2024,0,5100,24460,Issue,,1031230200007,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230200007 Document Date : 01-Feb-2023,01-Feb-2023,M-57,171360.0
1258,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Clonazepam Tab 0.5 mg  [M-57],Medium Moving,33.6,UGT221275,16-Feb-2023 12:01,30-Sep-2024,0,9900,14560,Issue,,1031230200066,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230200066 Document Date : 16-Feb-2023,16-Feb-2023,M-57,332640.0
1259,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Clonazepam Tab 0.5 mg  [M-57],Medium Moving,33.6,UGT221427,24-Apr-2023 12:06,31-Oct-2024,0,3000,16060,Issue,,1031230400106,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230400106 Document Date : 21-Apr-2023,21-Apr-2023,M-57,100800.0
1260,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Clonazepam Tab 0.5 mg  [M-57],Medium Moving,33.6,UGT221427,09-May-2023 10:46,31-Oct-2024,0,1500,14560,Issue,,1031230500022,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230500022 Document Date : 08-May-2023,08-May-2023,M-57,50400.0
1261,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Clonazepam Tab 1 mg  [M-58],Medium Moving,44.8,UGT221288,02-Feb-2023 09:49,30-Sep-2024,0,5000,13000,Issue,,1031230200007,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230200007 Document Date : 01-Feb-2023,01-Feb-2023,M-58,224000.0
1262,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Clopidogrel 75mg tab  [M-60],Medium Moving,66.08,CT22230981,24-Apr-2023 12:06,30-Sep-2024,0,3000,1000,Issue,,1031230400106,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230400106 Document Date : 21-Apr-2023,21-Apr-2023,M-60,198240.0
1263,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Clopidogrel 75mg tab  [M-60],Medium Moving,66.08,CT22230981,25-Apr-2023 10:11,30-Sep-2024,0,200,800,Issue,,1031230400112,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230400112 Document Date : 21-Apr-2023,21-Apr-2023,M-60,13216.0
1264,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Clopidogrel 75mg tab  [M-60],Medium Moving,66.08,CT22230981,25-May-2023 10:01,30-Sep-2024,0,200,600,Issue,,1031230500096,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230500096 Document Date : 20-May-2023,20-May-2023,M-60,13216.0
1265,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Clopidogrel 75mg tab  [M-60],Medium Moving,66.08,CT22230981,09-Jun-2023 18:16,30-Sep-2024,0,200,400,Issue,,1031230600025,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600025 Document Date : 05-Jun-2023,05-Jun-2023,M-60,13216.0
1266,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Clotrimazole + Beclomethasone cream IP (1% + 0.025%) w/w 10 gm tube  [M-61],Medium Moving,6.384,C3001,26-May-2023 11:50,28-Feb-2025,0,100,400,Issue,,1031230500109,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230500109 Document Date : 26-May-2023,26-May-2023,M-61,638.4000000000001
1267,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala OPD,Clotrimazole + Beclomethasone cream IP (1% + 0.025%) w/w 10 gm tube  [M-61],Medium Moving,6.384,C3001,09-Jun-2023 17:25,28-Feb-2025,0,400,0,Issue,,1031230600017,Offline Issue to Sub-Store : DH Barnala OPD Transaction No. 1031230600017 Document Date : 02-Jun-2023,02-Jun-2023,M-61,2553.6000000000004
1268,DH Barnala,Both,ISSUED_TO_STORE_OFFLINE,AAC UPHC Prem Nagar,Clotrimazole Vaginal Pessaries 100 mg with Applicator  [M-62],Medium Moving,13.104,CVT1008,28-Jan-2023 11:07,30-Sep-2024,0,10,200,Issue,,1031230100083,Offline Issue to Sub-Store : AAC UPHC Prem Nagar Transaction No. 1031230100083 Document Date : 14-Jan-2023,14-Jan-2023,M-62,131.04
1269,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Cord Clamp  [C-144],Slow Moving,1.7,G220940502,13-Jan-2023 10:39,31-Aug-2027,0,200,445,Issue,,1031230100028,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230100028 Document Date : 07-Jan-2023,07-Jan-2023,C-144,340.0
1270,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Cord Clamp  [C-144],Slow Moving,1.7,G220940502,13-Jan-2023 11:07,31-Aug-2027,0,200,245,Issue,,1031230100029,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100029 Document Date : 09-Jan-2023,09-Jan-2023,C-144,340.0
1271,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Cord Clamp  [C-144],Slow Moving,1.7,G220940502,07-Feb-2023 10:33,31-Aug-2027,0,100,145,Issue,,1031230200019,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230200019 Document Date : 03-Feb-2023,03-Feb-2023,C-144,170.0
1272,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Cord Clamp  [C-144],Slow Moving,1.7,220063644,16-Feb-2023 15:23,31-Mar-2026,0,200,445,Issue,,1031230200077,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200077 Document Date : 16-Feb-2023,16-Feb-2023,C-144,340.0
1273,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Cord Clamp  [C-144],Slow Moving,1.7,220063644,21-Feb-2023 13:15,31-Mar-2026,0,200,245,Issue,,1031230200084,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230200084 Document Date : 20-Feb-2023,20-Feb-2023,C-144,340.0
1274,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Cord Clamp  [C-144],Slow Moving,1.7,220063644,02-Mar-2023 13:54,31-Mar-2026,0,100,145,Issue,,1031230300009,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230300009 Document Date : 28-Feb-2023,28-Feb-2023,C-144,170.0
1275,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Cord Clamp  [C-144],Slow Moving,1.7,2200806,05-Apr-2023 12:00,31-Jan-2026,0,200,645,Issue,,1031230400024,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400024 Document Date : 21-Mar-2023,21-Mar-2023,C-144,340.0
